onset	duration	nwb_table
1545239723.4099998	2051.2530002593994	epochs
1545242710.432	3870.7990334033966	epochs
1545246952.1590002	2188.2487666606903	epochs
1545249543.959	5527.495666742325	epochs
1545255559.893	1763.8319001197815	epochs
